Children,Age,Outage_sec_perweek,OnlineSecurity,MonthlyCharge,Bandwidth_GB_Year,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None
3,35,10.5871,0,134.9801,983.0214047,0,0,0,1
2,63,10.79896,0,267.6427,6297.599869,0,0,0,0
1,43,13.55065547,0,127.488728,1083.610268,0,0,0,1
3,63,10.41256,0,169.9447,2146.833629,1,0,1,0
4,51,16.95979,0,149.9707,3992.137613,0,1,0,1
3,79,6.783657,1,222.65,5866.269219,0,0,1,0
2,47,12.2679124,0,112.455141,1594.963149,0,0,1,0
0,38,10.57011,1,184.961,5870.569243,0,0,0,0
0,87,3.503782,1,149.9778,1281.098493,1,0,1,0
6,48,10.20965,0,139.983,4827.605046,0,0,0,0
1,87,7.978417,0,172.4404,2123.830793,0,1,0,0
1,60,11.73306,1,162.5119,5341.089808,0,0,0,1
2,27,8.241226,0,169.9928,5757.017238,0,0,1,0
0,23,9.042231,1,152.466,6061.493639,1,0,1,0
1,70,13.61624,1,162.4526,3935.280548,1,0,1,0
10,23,5.271228601,1,187.484705,1956.7337,0,0,1,0
1,20,10.99604139,0,149.944668,1222.622089,1,0,0,0
2,60,11.34653,1,222.6362,5972.423634,0,1,1,0
1,33,10.71125,0,79.97886,499.9821554,1,0,0,1
2,80,13.085,0,152.4441,6420.370535,1,0,0,0
2,50,7.494062,1,162.4653,1422.2449,1,0,0,0
2,80,12.94031641,0,252.62403,1267.634616,0,0,1,0
1,43,7.713017,0,235.1372,1206.875735,1,0,0,0
1,30,13.13159,1,140.0049,5680.91898,0,1,1,0
8,35,11.22615,1,142.4827,1874.033411,0,1,0,0
4,83,8.477982632,1,177.65076,1494.716409,0,0,0,1
1,27,8.999013,0,159.9794,6308.665694,0,1,0,0
7,62,14.83341,0,127.4887,1063.884067,1,0,0,1
3,75,9.278879,0,162.4608,877.1087708,1,0,0,0
2,68,9.203214554,1,114.972827,253.7938252,1,0,1,0
0,27,8.319615273,0,112.455141,1751.748167,1,0,1,0
2,80,10.13650144,1,177.48762,1774.586726,0,0,0,0
4,75,3.429724,1,130.0244,494.5000388,0,0,0,1
4,72,9.026579,0,114.9658,5727.479091,0,0,0,1
3,80,9.167299,0,147.4564,5735.926133,0,0,0,0
0,43,9.223647,0,230.1051,6010.445763,0,0,1,0
1,52,13.80362698,1,162.483267,1209.961168,0,0,0,0
0,45,11.28389,0,125.0073,4968.328024,0,0,0,1
1,57,7.521116,1,147.4783,6024.728963,0,0,1,0
3,50,7.987261514,0,179.965581,914.8863272,0,0,1,0
1,27,11.69907956,1,242.632554,800.9827661,0,0,1,0
0,83,14.61583,0,157.4836,1279.70353,1,0,1,0
3,78,9.542495,1,172.4624,786.1863432,1,0,1,0
2,39,12.84477246,1,164.978458,2137.666732,0,1,0,0
4,38,10.909,1,190.1737,6619.007955,0,1,0,1
3,61,4.823366,0,217.4725,731.2638925,0,1,1,0
3,36,10.04996,0,127.475,5644.976125,0,0,0,1
3,30,11.38017,0,182.49,1176.899402,0,0,0,1
3,57,11.04409,0,232.624,4172.229195,0,0,0,0
3,35,13.47448,1,149.9778,4810.280705,1,0,1,0
0,70,9.341105,0,114.9976,5334.884836,0,1,0,1
3,61,8.373844,0,220.1615,5135.575997,1,0,0,1
3,45,4.973668,0,212.6415,5546.135558,0,1,0,0
0,23,12.69049,0,182.4608,998.0645117,0,0,1,0
4,25,11.39765385,0,169.992756,700.7343179,0,1,1,0
8,29,6.006898,0,184.9634,2710.705946,0,0,0,0
1,81,13.10218,0,124.9607,535.7389183,0,0,0,0
1,24,13.40189,0,240.1149,1419.629707,0,0,1,0
3,22,8.358218,0,149.9378,5428.595513,0,1,0,0
1,88,8.244134358,0,124.964303,386.8447822,0,1,1,0
0,63,8.449531886,0,172.456745,2496.770215,0,1,0,0
4,75,7.72012,0,179.9476,6106.984548,1,0,1,0
3,23,11.6058,1,212.6695,5965.231611,1,0,0,1
1,85,11.12424,1,119.9568,5277.709711,0,0,0,0
0,75,12.09114,0,214.9525,4140.83823,1,0,1,0
0,20,12.77224032,0,149.937833,1690.990907,0,0,0,0
8,31,5.478738151,1,142.499263,1696.540148,0,0,0,1
2,66,10.51146,0,220.1149,1553.818731,0,0,0,0
1,89,8.853702,0,232.6415,5253.956688,0,0,1,0
0,54,10.51343586,1,152.488401,940.7924479,0,1,0,1
2,19,11.55554,0,127.4421,5294.782338,1,0,0,0
0,79,11.21728,0,149.9621,5057.818142,0,0,1,0
0,20,5.663947,0,104.9643,1777.783534,0,0,0,0
4,33,12.56239,0,179.9476,5671.161211,0,0,1,0
3,67,9.413829,1,210.127,5688.676981,0,0,1,0
4,39,8.7275,0,210.1051,6253.824131,0,0,0,0
6,56,15.67128,0,159.965,4132.534649,1,0,1,0
3,21,8.959582,0,227.4754,1841.554887,1,0,1,0
4,68,10.73749,0,235.1372,5313.315024,0,1,0,0
0,38,6.955194,1,187.4974,1117.725477,0,1,0,0
2,18,6.182063,0,137.4392,5592.361956,1,0,1,0
2,71,9.072518,1,184.9853,1063.793472,0,0,1,0
3,23,8.773331,0,137.5165,3406.934201,0,1,0,1
0,18,9.76684,0,139.9349,6206.523208,0,1,0,0
1,34,8.263521,0,149.9845,4275.297726,0,0,0,1
1,32,7.144377,0,182.4676,1515.763354,0,1,1,0
3,45,14.13397,1,222.6326,6240.770429,0,0,0,0
4,77,13.44778,0,124.9643,4768.978651,0,1,1,0
2,62,5.071108,0,149.9378,1025.253482,0,0,0,0
3,53,7.207527,0,159.9476,5042.24777,0,0,0,0
0,55,10.77733,1,149.9915,1005.091786,0,0,1,0
3,27,6.583497,1,119.9568,1189.261161,0,0,0,0
1,28,11.75472,1,217.484,5857.586167,0,0,1,0
4,87,8.028689,1,162.4526,5757.310478,0,0,1,0
4,79,9.41206,1,217.484,6080.672336,0,1,1,0
6,66,12.60775,0,149.9621,1443.47725,0,0,1,0
0,56,10.29519,1,149.9778,4103.479649,1,0,1,0
1,45,10.63592827,0,192.470522,693.1317301,0,0,1,0
4,31,8.647466,0,114.9838,6103.615106,0,0,0,1
1,49,6.536395,0,149.9621,5006.557282,0,0,1,0
2,32,7.621504,0,182.4676,1326.472227,0,0,1,0
1,41,6.771136717,0,159.951231,1120.873005,1,0,1,0
1,86,13.23552,1,187.4974,990.7760503,1,0,0,0
0,85,10.32744663,1,209.993134,1297.050577,0,1,0,0
8,36,13.7442,0,179.9476,1786.342426,1,0,1,0
1,58,8.140661137,0,220.132293,841.9396981,0,0,1,0
8,27,12.67625,0,184.9634,6641.027483,0,0,0,0
3,53,10.80628,0,169.9378,1982.143037,0,0,1,0
2,20,12.01205,1,225.1457,5116.648865,0,0,0,0
5,37,9.532535,1,245.1612,1042.042108,1,0,0,1
3,53,5.365486,0,152.4579,6382.531232,0,0,0,0
5,71,7.499547,1,222.65,3667.746982,0,1,1,0
3,57,4.034332,0,159.9349,5583.671778,0,1,1,0
1,28,12.00063,1,232.652,1031.032132,0,0,0,1
9,21,7.328353,0,182.49,1092.512913,0,0,0,1
4,21,8.941573,0,164.967,1465.141784,1,0,0,0
1,39,11.26531,1,149.9778,722.8952824,0,0,1,0
2,58,5.645543,1,129.9915,2632.143148,0,0,0,0
1,82,13.82786,0,169.9378,6112.430745,0,0,1,0
1,49,10.58941533,0,112.484375,859.8649518,0,1,0,1
1,55,5.907805,0,92.45514,1122.62327,0,0,0,0
3,55,10.17557,0,139.9512,1209.707399,1,0,0,0
3,35,7.37357,0,127.4586,1152.131327,0,0,0,1
0,74,12.30379,1,149.989,5328.929299,0,0,0,1
2,53,3.4579,0,192.4404,5641.382534,1,0,1,0
1,68,12.84944852,0,240.114868,764.3624669,0,0,1,0
1,62,10.46668,0,105.011,5455.249378,0,0,0,1
1,46,12.51589,1,194.9581,968.2908707,0,0,1,0
0,49,9.296558028,0,179.965581,703.8007764,1,0,1,0
4,41,10.88979,1,127.4958,1107.083954,0,0,1,0
7,64,12.58628,0,230.1344,924.0234298,1,0,0,1
10,89,13.5735625,0,159.965008,1030.206721,0,0,1,0
1,60,11.1808,0,144.9607,1126.457158,0,0,1,0
4,61,8.520883,1,152.4555,6133.741768,0,1,0,0
9,23,8.461468748,0,129.994975,1038.488303,0,0,0,1
0,42,9.381688,0,134.9801,3561.612414,1,0,0,1
0,68,5.083995994,1,162.468917,443.984031,0,1,1,0
1,56,7.42634,0,134.9509,2059.963787,0,0,1,0
2,69,13.42559,0,112.4844,5430.052321,0,0,0,1
3,28,7.308628,0,149.9483,4444.639718,0,0,1,0
0,49,10.20266008,1,147.478341,297.5330656,0,1,1,0
0,47,12.78383,0,194.9699,5899.695132,0,1,1,0
9,30,9.784614,0,127.475,5851.532323,1,0,0,1
3,81,11.61223,0,242.6573,5994.368564,0,1,0,1
4,54,9.355553,1,184.9785,1227.405249,0,1,1,0
3,35,6.259093,0,159.9476,4696.771589,0,0,0,0
3,65,12.75213898,0,137.468388,704.224884,0,0,0,1
2,37,9.40182,0,179.9656,490.2102038,0,1,1,0
1,67,10.84393,0,230.1051,6008.707062,0,0,1,0
6,30,13.75498892,0,112.455141,639.3261343,0,0,1,0
10,34,9.803773,1,235.1591,1396.329395,1,0,1,0
2,24,7.451031,0,129.9621,1503.364958,0,1,0,0
1,79,11.15775194,0,184.967019,1197.086571,1,0,1,0
2,55,11.18568,0,192.4404,1584.550026,0,0,1,0
0,68,10.31335,0,182.4433,6196.420115,0,0,0,0
3,20,7.045836,1,120.0035,5610.48353,0,1,0,1
1,24,6.162241,1,152.466,1318.102379,0,1,1,0
7,42,12.58951,0,149.9621,927.4696678,0,1,1,0
0,81,12.46556,0,149.9483,5163.277727,1,0,1,0
2,59,7.950571,0,92.5018,5597.999017,0,0,0,1
4,50,10.6054,1,165.0182,5526.132591,1,0,0,1
0,89,3.605531,0,207.4754,6277.222751,0,0,0,0
2,58,10.36212,0,149.9913,5052.181985,1,0,0,1
2,77,9.987264,1,210.127,5536.195731,0,0,1,0
0,53,13.70368,0,174.9699,2587.895755,0,0,0,0
1,57,8.954105,0,240.1149,5367.063694,0,0,1,0
1,89,10.47958917,0,124.960655,1587.826878,0,0,0,0
1,24,12.98536,1,207.4811,6005.171652,0,1,1,0
5,53,14.39837,0,159.9656,5503.322362,1,0,0,0
4,79,12.11202,1,172.4555,4695.750395,1,0,1,0
4,21,11.47009,1,257.6375,1900.983013,1,0,0,0
1,43,12.97048,0,92.5018,686.2974269,0,0,0,1
1,67,10.25342,1,140.0013,1562.246266,1,0,0,0
4,86,4.964218639,0,114.965789,1376.095043,0,0,0,1
9,78,16.01387,0,182.4676,5469.880413,0,0,1,0
3,72,10.02146,0,147.4738,375.6589979,1,0,1,0
0,54,8.552086,1,245.132,991.6890153,0,1,1,0
0,57,14.12367,0,124.9643,5284.821838,0,0,1,0
0,63,11.63792,0,169.9378,5341.756379,0,0,1,0
1,78,9.550874,1,162.4689,5251.722647,0,0,1,0
3,48,9.29595,0,172.4705,2960.453451,0,0,0,0
0,89,16.4535,1,139.9568,3382.423508,0,1,1,0
3,40,9.304463636,1,172.510442,630.0568972,0,0,1,0
0,25,13.53181,1,174.9882,1058.572083,0,0,0,0
3,80,10.38437058,0,137.468388,700.0279564,0,0,0,1
0,66,6.69772,0,255.1372,1012.460755,0,1,1,0
0,31,7.16386,1,127.525,5176.880863,0,1,0,1
3,19,9.809836,0,149.9928,1708.389751,1,0,0,0
1,39,9.758572,0,139.9678,5611.04531,0,0,0,1
0,73,10.29175,0,139.965,4928.976354,0,0,0,0
1,55,8.92305,0,139.9678,1337.343299,0,1,0,1
3,39,5.575123,0,182.4433,6814.250407,0,0,0,0
1,45,11.32768159,1,114.972827,373.2772664,1,0,1,0
1,87,13.25889,0,214.9663,6207.390421,0,1,1,0
2,23,2.902962,0,197.6288,1106.910603,0,0,0,1
0,23,10.17652,0,169.9378,1705.393068,0,0,1,0
0,43,8.739705,0,232.624,5724.812194,0,0,0,0
2,38,9.409715,0,220.1323,731.9309009,0,0,1,0
1,32,11.25462,1,165.0182,1417.312047,0,0,0,1
1,44,7.762996,0,182.447,875.6471402,0,1,1,0
1,84,8.832305481,0,124.97808,327.6622533,0,1,1,0
0,22,9.399999,1,95.01949,824.4079658,0,0,0,1
2,27,11.93478,1,129.9598,1038.488008,1,0,0,0
1,21,10.55414085,0,139.983006,2323.477681,0,0,0,0
1,18,8.878152,1,194.9744,5068.172778,0,0,1,0
2,67,11.56322,1,129.9598,4847.193795,0,0,0,0
0,32,15.05826,0,149.9378,6571.767003,0,0,0,0
0,41,11.86527,1,162.4526,5561.88036,0,0,1,0
3,24,9.234299939,0,255.133571,2383.673575,1,0,0,0
2,51,9.93934,0,172.4567,5534.707356,0,0,0,0
0,68,11.44484,0,194.9768,5214.429658,0,0,1,0
4,40,11.31745,1,270.1604,2060.344507,0,0,0,0
0,69,9.914814,1,212.6228,5002.761216,0,0,0,0
2,82,8.081619837,0,187.609354,1848.378413,1,0,0,0
2,32,10.84095,1,255.1555,5033.827918,0,0,1,0
2,43,6.029557,1,129.9915,5771.251702,1,0,0,0
0,45,12.78434846,1,129.99153,1523.63262,0,1,0,0
2,67,5.585927,0,262.6106,4943.594438,1,0,1,0
0,70,3.338743,0,204.9634,5588.56191,0,0,1,0
3,54,11.21140731,1,164.978458,1905.350528,0,1,0,0
0,38,12.79698,0,149.9707,1958.648355,1,0,0,1
3,62,15.60219,1,182.4833,6058.624431,0,1,1,0
2,44,13.43953,1,152.5104,4828.989251,1,0,0,0
0,54,10.68579941,0,92.455141,1372.385193,0,0,0,0
0,62,7.912433,0,157.4836,2142.048492,1,0,1,0
1,39,6.499849,0,167.4564,6014.886274,0,0,1,0
1,33,9.826229752,0,159.965008,1334.403775,0,0,1,0
0,57,10.34133,1,164.9889,6243.772617,0,0,1,0
3,46,6.838437,0,139.9816,1596.175795,0,0,0,1
0,35,4.48844021,0,255.119794,1467.90459,0,0,0,0
2,40,10.02758972,1,197.470195,1698.465833,0,1,0,0
2,83,8.279719,1,187.4847,5624.671786,0,1,1,0
1,57,15.23668,0,174.9699,5765.465884,0,1,0,0
3,19,9.819494,1,235.1591,1325.472004,0,1,1,0
0,53,9.129946,0,222.6281,6857.525674,1,0,0,0
2,32,6.942719201,0,159.979358,2481.385603,0,1,0,0
8,67,9.411341,1,140.0049,6024.530188,0,0,1,0
1,43,11.96023,0,147.4564,991.5989798,0,0,0,0
3,44,12.19131,0,104.9643,1070.918591,0,0,0,0
2,86,10.24939,1,277.6513,6366.330959,1,0,1,0
1,18,7.823397558,1,152.466002,1344.718981,0,0,1,0
0,58,6.752764,0,104.9643,5088.824488,0,0,0,0
3,75,12.54984,0,162.4676,4946.54616,0,1,0,0
1,35,12.56509,1,127.4958,5805.233954,0,0,1,0
2,34,6.387828,0,200.1323,1892.444874,0,1,0,0
4,28,12.03070714,0,137.468388,910.210446,1,0,0,1
2,76,14.98822,0,182.4762,5787.413462,1,0,0,1
1,38,6.772134,0,174.9699,6221.262758,0,0,0,0
0,39,4.06556,1,182.4653,518.7305953,0,0,1,0
4,30,10.5114,0,275.1198,1283.308128,0,0,1,0
7,83,5.724732,0,182.4676,5924.59411,0,0,1,0
0,82,6.100204,1,149.9598,6087.145624,0,0,1,0
0,28,5.896488,1,182.4833,971.3001605,0,0,1,0
3,20,2.526424,0,162.4608,1689.545339,0,0,0,0
3,21,6.897314,1,129.9926,5832.81909,0,0,0,1
0,84,10.03056,1,162.5007,538.9921729,0,0,1,0
10,88,10.84727,0,124.9781,5394.861435,1,0,1,0
0,54,13.3713819,0,172.456745,1541.269223,1,0,0,0
4,82,17.90595,0,149.9483,863.2029351,0,0,1,0
2,86,10.19121,1,255.1417,1023.75368,1,0,1,0
3,68,8.677024,1,107.4958,5921.680845,0,0,0,0
2,62,10.01552859,0,192.440432,1729.48154,0,0,1,0
0,22,7.576687,1,277.6375,1417.62647,0,0,1,0
1,19,9.897425,0,192.4885,5045.584915,0,0,1,0
4,49,5.448899,1,212.6228,6836.227251,0,0,0,0
4,29,10.58898,0,220.1615,1378.197785,1,0,0,1
6,66,12.87836,1,164.9889,5977.806518,0,0,1,0
5,44,14.5306,1,184.9853,6312.410152,1,0,1,0
8,44,10.34966,0,139.9816,6207.251325,1,0,0,1
1,70,7.062036,0,255.1336,2600.878739,0,0,0,0
0,77,6.464209,1,222.65,5983.812869,0,0,1,0
3,37,6.918984305,0,159.947583,1427.088655,0,0,0,0
1,78,7.61600943,0,139.981577,644.5909961,0,0,0,1
1,58,9.39907,1,107.482,1262.469988,0,0,0,0
6,62,9.924365,0,192.4705,602.3082109,0,0,1,0
2,28,9.553427818,1,95.019486,1270.217581,1,0,0,1
1,61,10.73158,0,159.9476,6100.656645,0,0,0,0
1,24,12.71722,0,202.4433,6071.169112,0,0,1,0
7,51,4.416956,0,194.9768,755.6830943,0,1,1,0
1,84,9.983403111,0,232.641455,721.8510774,0,0,1,0
10,66,8.353322,1,160.0013,5456.214913,0,1,1,0
1,41,13.14072,0,179.9656,1203.774277,0,0,1,0
1,72,8.898543,0,204.9634,5883.826226,0,1,1,0
0,76,10.4737,0,167.4564,573.5316869,1,0,1,0
4,73,11.0579,0,147.4893,5179.444858,0,0,0,1
1,22,11.91957,1,255.1555,1802.889936,0,0,1,0
2,39,11.12098,1,139.9568,5530.421045,0,1,1,0
3,37,11.22367,1,222.6326,1931.414865,0,0,0,0
2,62,13.43642,0,252.6378,5953.457873,0,1,1,0
0,54,9.006661,0,124.9781,5469.698389,0,1,1,0
1,63,12.13201,0,149.9707,5173.091219,1,0,0,1
8,24,11.6124,0,182.447,5789.828433,0,1,1,0
1,63,9.642667,0,162.4538,4506.056002,1,0,0,0
0,85,10.18302,1,215.1591,5910.719593,1,0,0,0
0,39,7.577211,1,172.4624,4723.704977,0,0,1,0
3,48,12.76368534,1,187.46728,1532.283357,0,1,0,0
0,48,10.04811,1,162.497,5655.286153,0,1,0,0
7,36,6.408361,1,94.97283,6234.269377,0,1,0,0
0,68,9.811647,0,162.4937,1183.503581,0,0,0,1
3,79,11.76569,1,194.9744,4455.454555,0,0,1,0
0,62,7.428239784,1,149.977753,751.8733285,0,1,1,0
0,58,7.723994889,0,104.97808,1170.35317,0,0,0,0
0,71,10.15175,0,184.9634,6289.493619,0,0,0,0
0,57,15.04815,0,240.1149,1571.238893,0,1,1,0
2,61,12.03535,0,212.6415,1214.128652,0,1,0,0
1,86,9.211292,1,159.9875,5339.932352,0,0,1,0
1,57,7.869279288,0,169.944668,521.8726735,1,0,1,0
1,63,10.31027,1,187.4974,6228.197573,1,0,0,0
2,80,16.71428,1,177.6508,4140.577207,0,0,0,1
6,64,5.482207,0,157.4698,4115.596496,0,0,1,0
4,36,9.879617841,0,182.45383,744.2470872,0,1,1,0
0,84,5.33893117,0,182.443347,1981.954133,0,0,0,0
0,89,6.995567,0,184.9634,866.6314272,0,1,0,0
0,71,4.83372,1,117.5152,6015.340909,0,0,0,1
0,65,5.953348075,0,137.483594,847.1259509,0,0,0,0
0,58,8.929622575,0,149.944668,1711.161405,0,0,0,0
1,84,8.561303,0,112.4551,576.1637573,0,0,1,0
2,48,15.78937082,0,92.455141,1587.688033,0,0,0,0
0,88,8.162504,0,167.4564,3643.379954,0,0,1,0
2,25,9.708487,0,167.4564,1067.709253,0,0,1,0
2,87,6.252582,0,182.4676,6036.455962,0,0,1,0
8,35,11.36826,0,230.1051,1294.27991,0,0,1,0
0,60,15.13968,0,159.9642,845.9832801,0,0,0,1
3,74,7.92642809,1,169.974105,584.4226607,0,0,1,0
1,52,13.68107774,1,82.496547,923.420908,0,0,0,1
2,41,10.14027,1,82.49655,4965.419569,0,0,0,1
1,20,3.049819,0,117.472,4321.775833,0,0,0,1
1,18,10.80374,0,159.9942,1861.838695,0,0,0,1
4,71,9.773871134,1,114.972827,1153.262724,1,0,1,0
1,80,10.88047174,1,270.160419,2335.130986,0,0,0,0
1,29,9.953164978,1,164.988941,2576.783187,0,0,1,0
1,34,10.28962,1,257.6375,6284.948965,0,0,0,0
1,56,9.477588,0,172.4441,5450.604196,1,0,1,0
0,27,9.929214278,0,157.483594,1549.802896,0,0,1,0
1,68,8.859701,0,207.6094,6196.925843,0,0,1,0
3,82,10.10656,0,262.6106,2215.644479,0,0,1,0
1,57,6.899189425,0,162.460772,1647.420385,0,0,0,0
3,32,11.03563,0,179.9794,6080.464463,0,0,1,0
1,29,8.696229317,0,134.950905,598.4998978,0,0,1,0
4,51,10.59864,0,159.9942,5246.927502,1,0,0,1
4,23,6.301705,0,220.1323,4728.939595,0,0,1,0
2,45,9.966641,1,182.4833,5305.602924,0,1,1,0
0,45,6.526612,0,159.9642,5374.519903,1,0,0,1
4,40,8.533249,1,184.9785,6192.288655,0,0,1,0
1,20,11.86573,0,112.4844,5604.566058,0,0,0,1
3,37,9.098168,1,184.9853,1275.385401,1,0,1,0
0,62,11.49632,0,182.4676,4144.818142,0,0,1,0
0,41,9.439823,1,159.9875,5775.455429,0,0,1,0
1,27,10.57626,0,207.4754,4676.648543,0,0,0,0
2,22,9.17938,1,119.9568,6655.981104,0,0,0,0
4,45,9.311431,0,104.9629,678.3000196,0,0,0,1
0,58,11.34414273,0,114.983787,391.7847619,0,1,0,1
1,21,13.64684,0,207.4754,5648.31533,0,1,0,0
4,29,5.888136,1,209.9931,4735.622867,0,1,0,0
2,79,14.14454,0,147.4738,4239.183678,0,0,1,0
0,83,11.31332,1,257.6513,6325.364407,0,0,0,0
0,35,9.518609,0,252.6378,1211.320081,1,0,1,0
2,45,12.80286,1,162.4526,1181.038508,0,1,1,0
0,26,7.410590719,0,174.976769,1805.011298,0,0,0,0
1,69,11.55394954,0,179.947583,497.4668116,1,0,1,0
3,74,12.2870805,0,104.97808,1220.452161,0,1,0,0
0,47,12.33405,1,129.9763,2977.360531,1,0,0,1
4,57,9.154572,0,220.1323,3668.332806,0,0,1,0
4,75,12.30036,1,174.9581,2027.493646,0,1,0,0
1,41,6.322552,1,255.1417,3119.385384,0,0,1,0
3,58,3.564651961,0,159.965581,1066.632555,0,0,0,0
1,37,8.542428,0,212.6415,5744.847584,1,0,0,0
8,62,11.47442,1,190.1599,1596.133478,0,0,0,1
0,64,10.89877,1,197.4876,5406.560212,0,0,1,0
0,22,12.38127,0,179.9656,1811.884356,0,0,1,0
0,72,10.11368,1,137.4686,3992.381842,0,1,1,0
0,88,12.27912,0,192.4404,3385.487772,0,1,1,0
0,52,13.96182,1,212.6228,6210.36612,0,0,0,0
1,82,11.63685,0,159.9349,4539.697433,0,0,1,0
1,50,4.125868,0,139.9678,520.3000287,0,0,0,1
1,84,10.0487,0,182.4433,1275.031579,0,1,0,0
4,30,9.239469,1,182.4653,5284.148453,0,0,1,0
0,79,9.777012,1,154.9919,1307.928901,0,0,0,0
0,21,8.364859,0,104.9629,5080.067605,0,0,0,1
2,28,11.32266,1,210.127,5975.890408,0,0,1,0
8,35,16.67865,1,190.127,1621.897996,0,1,0,0
7,80,15.22907333,1,174.975543,704.1947645,1,0,1,0
4,40,5.486343,1,225.1457,1616.617211,0,0,0,0
2,80,13.3668,1,139.9861,4909.784465,0,1,0,1
1,70,13.03421755,0,149.944668,1317.69652,0,1,0,0
0,75,11.25394,1,174.9581,6477.148408,1,0,0,0
1,79,5.908409,0,139.9816,5897.501471,1,0,0,1
3,19,11.66628,0,214.9663,915.3457897,0,1,1,0
1,27,8.788051372,0,139.965008,1338.110998,1,0,0,0
2,58,11.22141288,0,200.118516,1072.481938,0,0,0,0
0,21,9.838314,0,172.4441,2141.091982,0,0,1,0
4,83,9.731762,0,174.9768,1030.224777,0,0,0,0
0,79,6.114030983,1,147.478341,287.8189836,0,0,1,0
1,50,11.26555,0,204.9797,895.0975786,0,0,1,0
0,32,11.36499,1,187.4811,6364.432003,0,0,0,0
2,42,9.035069,0,137.4872,1400.209069,0,1,1,0
4,41,8.868239,1,237.6549,1658.402714,0,1,0,0
3,75,12.32892,0,175.1331,4442.533708,1,0,0,1
1,85,13.25882319,0,200.118516,1356.299478,0,1,0,0
2,35,6.275178,0,79.97886,4726.723807,0,0,0,1
9,77,7.238898,1,265.1283,5276.196262,0,1,1,0
4,68,6.246844,0,214.9525,1598.336024,0,0,1,0
5,19,6.980525959,0,169.937833,1299.240934,0,1,1,0
0,75,5.20269,0,159.9642,5630.09035,0,0,0,1
3,19,8.414092289,0,207.609354,926.9394553,0,1,1,0
1,24,9.983208,0,207.6386,935.8715835,1,0,0,1
0,53,9.915598,1,184.9853,5194.643427,0,0,1,0
2,18,13.25958,0,252.624,900.8621208,0,0,1,0
1,83,11.73569,1,152.466,506.3292263,0,1,1,0
0,27,11.38546,0,179.9476,5056.967909,1,0,1,0
3,47,13.05828,1,265.1283,1449.160419,0,0,1,0
3,66,10.47981,0,169.9447,5263.711526,0,1,1,0
3,25,8.842844227,0,172.47417,884.6278615,0,0,1,0
2,68,13.71586929,1,130.006414,565.3167155,0,0,0,1
3,82,3.075427,0,240.1149,1155.524102,0,0,1,0
0,46,9.433863,0,187.6094,1477.901329,0,0,0,0
7,71,11.31643,0,240.1149,4979.183398,1,0,1,0
2,79,10.23585,0,242.6281,6328.715655,0,0,1,0
1,36,9.842062,0,172.4441,5136.846144,0,1,1,0
3,46,9.149023,1,222.65,863.525358,0,1,1,0
4,74,5.908518,0,184.9634,1164.574248,0,0,0,0
0,68,13.48535,1,222.65,1248.474574,0,1,1,0
0,24,12.25982132,1,149.988989,1461.101266,0,0,0,1
0,42,7.67685,1,127.4783,5880.897031,0,1,0,0
1,62,6.236748796,0,172.470522,1887.699697,1,0,0,0
2,60,10.30129,0,124.9607,3982.646072,0,1,0,0
3,48,8.573587,1,152.4624,4995.383757,0,0,0,0
1,48,7.951590644,0,112.455141,169.3992798,0,0,1,0
3,69,9.530649932,0,159.965008,1068.543522,0,0,1,0
2,77,8.144330616,0,157.483594,278.9942907,0,0,1,0
0,52,11.24743,1,172.4848,6130.392142,1,0,0,1
0,52,10.35163,1,190.127,5615.375487,0,0,0,0
0,70,11.82086,0,112.4551,4205.731492,0,1,1,0
1,73,9.915906,1,184.9939,5397.665839,0,1,0,1
1,61,3.749430281,1,187.46728,1092.134853,0,0,0,0
3,76,9.660271,1,197.484,6879.458804,0,1,0,0
8,51,11.83848,0,187.656,5902.250031,0,0,0,1
3,80,9.905191,0,104.9781,1428.669992,0,1,0,0
0,62,10.58433,1,212.6228,2397.112902,0,0,0,0
0,62,11.35664,0,129.995,1482.175651,0,0,0,1
1,32,14.22832,1,119.9897,4641.841664,1,0,0,1
4,26,8.426701,1,197.484,5958.978015,0,0,0,0
0,65,9.716777,1,127.525,1859.777405,1,0,0,1
2,29,5.304635517,0,162.460772,1143.685617,1,0,0,0
2,18,5.707982,0,172.4579,1655.992508,1,0,1,0
1,20,12.25402,0,174.9699,5003.406744,0,0,0,0
2,43,13.38995,1,290.1604,6600.127641,0,0,1,0
4,42,10.64974,0,149.9483,5694.946384,1,0,1,0
4,55,8.318141,0,159.9656,5165.862705,0,0,0,0
7,72,12.51140348,1,142.500692,1571.814704,1,0,0,0
0,83,8.580878,1,184.9853,497.5901263,0,0,1,0
2,36,11.08317,1,140.0013,4185.58497,1,0,0,0
3,64,12.70547,1,160.0013,1507.684892,0,1,1,0
4,21,0.636607948,0,127.442069,1575.771505,0,0,0,0
4,73,8.889321,0,137.4392,587.7258611,0,0,1,0
9,61,9.16108,1,142.4526,1771.134878,1,0,0,0
1,55,9.962708,1,225.1457,2259.182707,1,0,0,0
3,19,11.20322,0,137.4392,3600.119372,0,1,1,0
1,56,9.263624334,0,194.976769,1120.116258,0,0,1,0
1,51,2.53911,1,197.4876,1964.367635,1,0,1,0
3,21,4.900081,0,152.4742,1290.002306,0,0,0,0
3,40,14.35913,0,137.5165,1207.830056,1,0,0,1
